"Name","K","Kin","Kout","TypeI","TypeII"
"DLG1",43,11,32,0,1
"GNG13",3,2,1,0,1
"MAPK12",13,4,9,0,1
"DLG2",48,27,21,0,1
"DLGAP1",11,5,6,0,1
"NOS1",19,11,8,0,1
"DLG3",35,16,19,0,1
"SYNGAP1",26,24,2,0,1
"YES1",39,32,7,0,1
"DLST",9,7,2,0,1
"DYNLL2",47,45,2,0,1
"DLGAP4",14,11,3,0,1
"FLII",13,10,3,0,1
"SOX10",21,9,12,0,1
"SOX8",16,11,5,0,1
"NUDT3",50,36,14,0,1
"DNAJC3",26,23,3,0,1
"HSPA1B",22,21,1,0,1
"DNMBP",21,18,3,0,1
"TRIM27",19,17,2,0,1
"KIAA1279",23,19,4,0,1
"DPM2",13,12,1,0,1
"DPPA2",5,2,3,0,1
"SH3GL3",17,4,13,0,1
"MPDZ",15,9,6,0,1
"GABRA1",5,3,2,0,1
"NCK1",53,15,38,0,1
"KRT5",6,3,3,0,1
"MAPK11",9,7,2,0,1
"DUSP23",13,7,6,0,1
"PRPF3",4,2,2,0,1
"DYNC1I1",16,11,5,0,1
"PNN",13,8,5,0,1
"PARD3",17,10,7,0,1
"E2F6",200,26,174,0,1
"TFDP1",19,15,4,0,1
"TFDP2",37,33,4,0,1
"E2F3",134,73,61,0,1
"ECH1",10,6,4,0,1
"RHOG",17,14,3,0,1
"EDA",6,5,1,0,1
"GRK6",20,16,4,0,1
"EXOSC4",19,9,10,0,1
"EEF1B2",6,4,2,0,1
"MVD",4,3,1,0,1
"EEF2K",25,19,6,0,1
"EFNA1",22,19,3,0,1
"EFNA3",14,13,1,0,1
"EFNA5",37,36,1,0,1
"EPHB2",34,20,14,0,1
"EFNB1",25,20,5,0,1
"PTPN13",19,14,5,0,1
"RGS3",16,12,4,0,1
"HOMER1",28,19,9,0,1
"SNRPD2",18,9,9,0,1
"NPM1",26,18,8,0,1
"EIF3F",11,8,3,0,1
"EIF4E",20,18,2,0,1
"GNB2L1",36,29,7,0,1
"ID2",20,13,7,0,1
"ELN",21,19,2,0,1
"FYB",15,5,10,0,1
"TES",35,30,5,0,1
"ING4",8,6,2,0,1
"EPHB3",9,6,3,0,1
"GRAP",11,8,3,0,1
"SYNCRIP",66,64,2,0,1
"HOOK2",9,7,2,0,1
"FLI1",260,26,234,0,1
"SMARCA2",23,20,3,0,1
"ETF1",15,14,1,0,1
"MAF",62,38,24,0,1
"RAB27A",30,21,9,0,1
"F10",14,9,5,0,1
"SGTA",13,8,5,0,1
"TJP1",47,36,11,0,1
"PROC",5,4,1,0,1
"SERPINC1",12,10,2,0,1
"F2R",35,26,9,0,1
"PRTN3",6,5,1,0,1
"F2RL2",21,18,3,0,1
"RAP1A",36,22,14,0,1
"RABAC1",38,25,13,0,1
"TNFRSF1A",40,18,22,0,1
"HDAC6",12,10,2,0,1
"FCER1G",10,4,6,0,1
"ZAP70",34,4,30,0,1
"MEST",7,5,2,0,1
"FGFR1",38,31,7,0,1
"HSPA9",25,22,3,0,1
"SYT1",27,23,4,0,1
"RPS6KA3",81,70,11,0,1
"HNRNPL",33,28,5,0,1
"ICAM1",21,18,3,0,1
"FIGF",5,3,2,0,1
"FLNB",26,23,3,0,1
"NPHP1",11,9,2,0,1
"SHBG",5,1,4,0,1
"SYNJ1",24,16,8,0,1
"FOXA2",44,1,43,0,1
"NR1H3",27,10,17,0,1
"MPHOSPH6",13,9,4,0,1
"TAF10",20,9,11,0,1
"SLC35E1",11,9,2,0,1
"PRKCH",16,14,2,0,1
"GIPC1",26,18,8,0,1
"WNT1",19,16,3,0,1
"MAP3K3",52,48,4,0,1
"GABARAP",14,7,7,0,1
"PPP3CA",24,15,9,0,1
"PRKCG",12,3,9,0,1
"GABRB2",25,23,2,0,1
"TRAK2",25,23,2,0,1
"GAL",10,9,1,0,1
"GNAQ",51,35,16,0,1
"GAP43",18,17,1,0,1
"IARS",15,14,1,0,1
"GAS1",28,26,2,0,1
"NR5A1",7,3,4,0,1
"MBD3",186,28,158,0,1
"GBP2",15,7,8,0,1
"GDE1",40,39,1,0,1
"S100A8",17,14,3,0,1
"NCAM1",20,15,5,0,1
"RET",25,10,15,0,1
"GGA1",27,21,6,0,1
"GGA2",33,23,10,0,1
"RABEP1",33,30,3,0,1
"GGA3",18,15,3,0,1
"TSG101",23,15,8,0,1
"GHRL",3,1,2,0,1
"RGS19",19,11,8,0,1
"NUDT18",18,12,6,0,1
"PLEKHF2",36,34,2,0,1
"GMEB1",16,10,6,0,1
"TRPC3",21,14,7,0,1
"TSHR",12,4,8,0,1
"GPSM2",21,18,3,0,1
"GNAI3",26,16,10,0,1
"PLCB1",24,19,5,0,1
"GOLGA2",29,19,10,0,1
"IGF2",55,49,6,0,1
"LRSAM1",14,8,6,0,1
"SHB",15,12,3,0,1
"GRASP",8,5,3,0,1
"NGFR",44,25,19,0,1
"USP8",21,19,2,0,1
"VAV3",67,58,9,0,1
"PPM1A",44,38,6,0,1
"TUBA1B",36,34,2,0,1
"SGK1",47,43,4,0,1
"TAF1C",12,9,3,0,1
"HAND2",52,24,28,0,1
"HEY2",13,12,1,0,1
"HEYL",43,39,4,0,1
"TCF3",172,21,151,0,1
"MMP2",56,35,21,0,1
"PSMD4",11,9,2,0,1
"SPOP",23,21,2,0,1
"NR4A1",26,8,18,0,1
"HEXDC",7,4,3,0,1
"SMAD7",45,33,12,0,1
"PLAU",16,12,4,0,1
"HLA-B",14,10,4,0,1
"HLA-C",16,8,8,0,1
"HSPA5",35,21,14,0,1
